0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.898077164081731993e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.144773884535228436e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.456758334191025028e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.144079305332471819e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.101780774924436823e+00
0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.448200003492929877e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.002415133610311315e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.002396769432783330e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.002308034818387483e+00
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.680056732428141242e+00
